External code,Vendor,Centre,FromLabeled,Phase,Slice
A4U9V5,A,1,True,9,5
A4U9V5,A,1,True,9,6
A4U9V5,A,1,True,9,7
A4U9V5,A,1,True,9,8
A4U9V5,A,1,True,9,9
A4U9V5,A,1,True,9,10
A4U9V5,A,1,True,9,11
A4U9V5,A,1,True,10,0
A4U9V5,A,1,True,10,1
A4U9V5,A,1,True,10,2
A4U9V5,A,1,True,10,3
A4U9V5,A,1,True,10,4
A4U9V5,A,1,True,10,5
A4U9V5,A,1,True,10,6
A4U9V5,A,1,True,10,7
A4U9V5,A,1,True,10,8
A4U9V5,A,1,True,10,9
A4U9V5,A,1,True,10,10
A4U9V5,A,1,True,10,11
A4U9V5,A,1,True,11,0
A4U9V5,A,1,True,11,1
A4U9V5,A,1,True,11,2
A4U9V5,A,1,True,11,3
A4U9V5,A,1,True,11,4
A4U9V5,A,1,True,11,5
A4U9V5,A,1,True,11,6
A4U9V5,A,1,True,11,7
A4U9V5,A,1,True,11,8
A4U9V5,A,1,True,11,9
A4U9V5,A,1,True,11,10
A4U9V5,A,1,True,11,11
A4U9V5,A,1,True,12,0
A4U9V5,A,1,True,12,1
A4U9V5,A,1,True,12,2
A4U9V5,A,1,True,12,3
A4U9V5,A,1,True,12,4
A4U9V5,A,1,True,12,5
A4U9V5,A,1,True,12,6
A4U9V5,A,1,True,12,7
A4U9V5,A,1,True,12,8
A4U9V5,A,1,True,12,9
A4U9V5,A,1,True,12,10
A4U9V5,A,1,True,12,11
A4U9V5,A,1,True,13,0
A4U9V5,A,1,True,13,1
A4U9V5,A,1,True,13,2
A4U9V5,A,1,True,13,3
A4U9V5,A,1,True,13,4
A4U9V5,A,1,True,13,5
A4U9V5,A,1,True,13,6
A4U9V5,A,1,True,13,7
A4U9V5,A,1,True,13,8
A4U9V5,A,1,True,13,9
A4U9V5,A,1,True,13,10
A4U9V5,A,1,True,13,11
A4U9V5,A,1,True,14,0
A4U9V5,A,1,True,14,1
A4U9V5,A,1,True,14,2
A4U9V5,A,1,True,14,3
A4U9V5,A,1,True,14,4
A4U9V5,A,1,True,14,5
A4U9V5,A,1,True,14,6
A4U9V5,A,1,True,14,7
A4U9V5,A,1,True,14,8
A4U9V5,A,1,True,14,9
A4U9V5,A,1,True,14,10
A4U9V5,A,1,True,14,11
A4U9V5,A,1,True,15,0
A4U9V5,A,1,True,15,1
A4U9V5,A,1,True,15,2
A4U9V5,A,1,True,15,3
A4U9V5,A,1,True,15,4
A4U9V5,A,1,True,15,5
A4U9V5,A,1,True,15,6
A4U9V5,A,1,True,15,7
A4U9V5,A,1,True,15,8
A4U9V5,A,1,True,15,9
A4U9V5,A,1,True,15,10
A4U9V5,A,1,True,15,11
A4U9V5,A,1,True,16,0
A4U9V5,A,1,True,16,1
A4U9V5,A,1,True,16,2
A4U9V5,A,1,True,16,3
A4U9V5,A,1,True,16,4
A4U9V5,A,1,True,16,5
A4U9V5,A,1,True,16,6
A4U9V5,A,1,True,16,7
A4U9V5,A,1,True,16,8
A4U9V5,A,1,True,16,9
A4U9V5,A,1,True,16,10
A4U9V5,A,1,True,16,11
A4U9V5,A,1,True,17,0
A4U9V5,A,1,True,17,1
A4U9V5,A,1,True,17,2
A4U9V5,A,1,True,17,3
A4U9V5,A,1,True,17,4
A4U9V5,A,1,True,17,5
A4U9V5,A,1,True,17,6
A4U9V5,A,1,True,17,7
A4U9V5,A,1,True,17,8
A4U9V5,A,1,True,17,9
A4U9V5,A,1,True,17,10
A4U9V5,A,1,True,17,11
A4U9V5,A,1,True,18,0
A4U9V5,A,1,True,18,1
A4U9V5,A,1,True,18,2
A4U9V5,A,1,True,18,3
A4U9V5,A,1,True,18,4
A4U9V5,A,1,True,18,5
A4U9V5,A,1,True,18,6
A4U9V5,A,1,True,18,7
A4U9V5,A,1,True,18,8
A4U9V5,A,1,True,18,9
A4U9V5,A,1,True,18,10
A4U9V5,A,1,True,18,11
A4U9V5,A,1,True,19,0
A4U9V5,A,1,True,19,1
A4U9V5,A,1,True,19,2
A4U9V5,A,1,True,19,3
A4U9V5,A,1,True,19,4
A4U9V5,A,1,True,19,5
A4U9V5,A,1,True,19,6
A4U9V5,A,1,True,19,7
A4U9V5,A,1,True,19,8
A4U9V5,A,1,True,19,9
A4U9V5,A,1,True,19,10
A4U9V5,A,1,True,19,11
A4U9V5,A,1,True,20,0
A4U9V5,A,1,True,20,1
A4U9V5,A,1,True,20,2
A4U9V5,A,1,True,20,3
A4U9V5,A,1,True,20,4
A4U9V5,A,1,True,20,5
A4U9V5,A,1,True,20,6
A4U9V5,A,1,True,20,7
A4U9V5,A,1,True,20,8
A4U9V5,A,1,True,20,9
A4U9V5,A,1,True,20,10
A4U9V5,A,1,True,20,11
A4U9V5,A,1,True,21,0
A4U9V5,A,1,True,21,1
A4U9V5,A,1,True,21,2
A4U9V5,A,1,True,21,3
A4U9V5,A,1,True,21,4
A4U9V5,A,1,True,21,5
A4U9V5,A,1,True,21,6
A4U9V5,A,1,True,21,7
A4U9V5,A,1,True,21,8
A4U9V5,A,1,True,21,9
A4U9V5,A,1,True,21,10
A4U9V5,A,1,True,21,11
A4U9V5,A,1,True,22,0
A4U9V5,A,1,True,22,1
A4U9V5,A,1,True,22,2
A4U9V5,A,1,True,22,3
A4U9V5,A,1,True,22,4
A4U9V5,A,1,True,22,5
A4U9V5,A,1,True,22,6
A4U9V5,A,1,True,22,7
A4U9V5,A,1,True,22,8
A4U9V5,A,1,True,22,9
A4U9V5,A,1,True,22,10
A4U9V5,A,1,True,22,11
A4U9V5,A,1,True,23,0
A4U9V5,A,1,True,23,1
A4U9V5,A,1,True,23,2
A4U9V5,A,1,True,23,3
A4U9V5,A,1,True,23,4
A4U9V5,A,1,True,23,5
A4U9V5,A,1,True,23,6
A4U9V5,A,1,True,23,7
A4U9V5,A,1,True,23,8
A4U9V5,A,1,True,23,9
A4U9V5,A,1,True,23,10
A4U9V5,A,1,True,23,11
A4U9V5,A,1,True,24,0
A4U9V5,A,1,True,24,1
A4U9V5,A,1,True,24,2
A4U9V5,A,1,True,24,3
A4U9V5,A,1,True,24,4
A4U9V5,A,1,True,24,5
A4U9V5,A,1,True,24,6
A4U9V5,A,1,True,24,7
A4U9V5,A,1,True,24,8
A4U9V5,A,1,True,24,9
A4U9V5,A,1,True,24,10
A4U9V5,A,1,True,24,11
B0N3W8,B,2,True,0,0
B0N3W8,B,2,True,0,1
B0N3W8,B,2,True,0,2
B0N3W8,B,2,True,0,3
B0N3W8,B,2,True,0,4
B0N3W8,B,2,True,0,5
B0N3W8,B,2,True,0,6
B0N3W8,B,2,True,0,7
B0N3W8,B,2,True,1,0
B0N3W8,B,2,True,1,1
B0N3W8,B,2,True,1,2
B0N3W8,B,2,True,1,3
B0N3W8,B,2,True,1,4
B0N3W8,B,2,True,1,5
B0N3W8,B,2,True,1,6
B0N3W8,B,2,True,1,7
B0N3W8,B,2,True,2,0
B0N3W8,B,2,True,2,1
B0N3W8,B,2,True,2,2
B0N3W8,B,2,True,2,3
B0N3W8,B,2,True,2,4
B0N3W8,B,2,True,2,5
B0N3W8,B,2,True,2,6
B0N3W8,B,2,True,2,7
B0N3W8,B,2,True,3,0
B0N3W8,B,2,True,3,1
B0N3W8,B,2,True,3,2
B0N3W8,B,2,True,3,3
B0N3W8,B,2,True,3,4
B0N3W8,B,2,True,3,5
B0N3W8,B,2,True,3,6
B0N3W8,B,2,True,3,7
B0N3W8,B,2,True,4,0
B0N3W8,B,2,True,4,1
B0N3W8,B,2,True,4,2
B0N3W8,B,2,True,4,3
B0N3W8,B,2,True,4,4
B0N3W8,B,2,True,4,5
B0N3W8,B,2,True,4,6
B0N3W8,B,2,True,4,7
B0N3W8,B,2,True,5,0
B0N3W8,B,2,True,5,1
B0N3W8,B,2,True,5,2
B0N3W8,B,2,True,5,3
B0N3W8,B,2,True,5,4
B0N3W8,B,2,True,5,5
B0N3W8,B,2,True,5,6
B0N3W8,B,2,True,5,7
B0N3W8,B,2,True,6,0
B0N3W8,B,2,True,6,1
B0N3W8,B,2,True,6,2
B0N3W8,B,2,True,6,3
B0N3W8,B,2,True,6,4
B0N3W8,B,2,True,6,5
B0N3W8,B,2,True,6,6
B0N3W8,B,2,True,6,7
B0N3W8,B,2,True,7,0
B0N3W8,B,2,True,7,1
B0N3W8,B,2,True,7,2
B0N3W8,B,2,True,7,3
B0N3W8,B,2,True,7,4
B0N3W8,B,2,True,7,5
B0N3W8,B,2,True,7,6
B0N3W8,B,2,True,7,7
B0N3W8,B,2,True,8,0
B0N3W8,B,2,True,8,1
B0N3W8,B,2,True,8,2
B0N3W8,B,2,True,8,3
B0N3W8,B,2,True,8,4
B0N3W8,B,2,True,8,5
B0N3W8,B,2,True,8,6
B0N3W8,B,2,True,8,7
B0N3W8,B,2,True,9,0
B0N3W8,B,2,True,9,1
B0N3W8,B,2,True,9,2
B0N3W8,B,2,True,9,3
B0N3W8,B,2,True,9,4
B0N3W8,B,2,True,9,5
B0N3W8,B,2,True,9,6
B0N3W8,B,2,True,9,7
B0N3W8,B,2,True,10,0
B0N3W8,B,2,True,10,1
B0N3W8,B,2,True,10,2
B0N3W8,B,2,True,10,3
B0N3W8,B,2,True,10,4
B0N3W8,B,2,True,10,5
B0N3W8,B,2,True,10,6
B0N3W8,B,2,True,10,7
B0N3W8,B,2,True,11,0
B0N3W8,B,2,True,11,1
B0N3W8,B,2,True,11,2
B0N3W8,B,2,True,11,3
B0N3W8,B,2,True,11,4
B0N3W8,B,2,True,11,5
B0N3W8,B,2,True,11,6
B0N3W8,B,2,True,11,7
B0N3W8,B,2,True,12,0
B0N3W8,B,2,True,12,1
B0N3W8,B,2,True,12,2
B0N3W8,B,2,True,12,3
B0N3W8,B,2,True,12,4
B0N3W8,B,2,True,12,5
B0N3W8,B,2,True,12,6
B0N3W8,B,2,True,12,7
B0N3W8,B,2,True,13,0
B0N3W8,B,2,True,13,1
B0N3W8,B,2,True,13,2
B0N3W8,B,2,True,13,3
B0N3W8,B,2,True,13,4
B0N3W8,B,2,True,13,5
B0N3W8,B,2,True,13,6
B0N3W8,B,2,True,13,7
B0N3W8,B,2,True,14,0
B0N3W8,B,2,True,14,1
B0N3W8,B,2,True,14,2
B0N3W8,B,2,True,14,3
B0N3W8,B,2,True,14,4
B0N3W8,B,2,True,14,5
B0N3W8,B,2,True,14,6
B0N3W8,B,2,True,14,7
B0N3W8,B,2,True,16,0
B0N3W8,B,2,True,16,1
B0N3W8,B,2,True,16,2
B0N3W8,B,2,True,16,3
B0N3W8,B,2,True,16,4
B0N3W8,B,2,True,16,5
B0N3W8,B,2,True,16,6
B0N3W8,B,2,True,16,7
B0N3W8,B,2,True,17,0
B0N3W8,B,2,True,17,1
B0N3W8,B,2,True,17,2
B0N3W8,B,2,True,17,3
B0N3W8,B,2,True,17,4
B0N3W8,B,2,True,17,5
B0N3W8,B,2,True,17,6
B0N3W8,B,2,True,17,7
B0N3W8,B,2,True,18,0
B0N3W8,B,2,True,18,1
B0N3W8,B,2,True,18,2
B0N3W8,B,2,True,18,3
B0N3W8,B,2,True,18,4
B0N3W8,B,2,True,18,5
B0N3W8,B,2,True,18,6
B0N3W8,B,2,True,18,7
B0N3W8,B,2,True,19,0
B0N3W8,B,2,True,19,1
B0N3W8,B,2,True,19,2
B0N3W8,B,2,True,19,3
B0N3W8,B,2,True,19,4
B0N3W8,B,2,True,19,5
B0N3W8,B,2,True,19,6
B0N3W8,B,2,True,19,7
B0N3W8,B,2,True,20,0
B0N3W8,B,2,True,20,1
B0N3W8,B,2,True,20,2
B0N3W8,B,2,True,20,3
B0N3W8,B,2,True,20,4
B0N3W8,B,2,True,20,5
B0N3W8,B,2,True,20,6
B0N3W8,B,2,True,20,7
B0N3W8,B,2,True,21,0
B0N3W8,B,2,True,21,1
B0N3W8,B,2,True,21,2
B0N3W8,B,2,True,21,3
B0N3W8,B,2,True,21,4
B0N3W8,B,2,True,21,5
B0N3W8,B,2,True,21,6
B0N3W8,B,2,True,21,7
B0N3W8,B,2,True,22,0
B0N3W8,B,2,True,22,1
B0N3W8,B,2,True,22,2
B0N3W8,B,2,True,22,3
B0N3W8,B,2,True,22,4
B0N3W8,B,2,True,22,5
B0N3W8,B,2,True,22,6
B0N3W8,B,2,True,22,7
B0N3W8,B,2,True,23,0
B0N3W8,B,2,True,23,1
B0N3W8,B,2,True,23,2
B0N3W8,B,2,True,23,3
B0N3W8,B,2,True,23,4
B0N3W8,B,2,True,23,5
B0N3W8,B,2,True,23,6
B0N3W8,B,2,True,23,7
B0N3W8,B,2,True,24,0
B0N3W8,B,2,True,24,1
B0N3W8,B,2,True,24,2
B0N3W8,B,2,True,24,3
B0N3W8,B,2,True,24,4
B0N3W8,B,2,True,24,5
B0N3W8,B,2,True,24,6
B0N3W8,B,2,True,24,7
B0N3W8,B,2,True,25,0
B0N3W8,B,2,True,25,1
B0N3W8,B,2,True,25,2
B0N3W8,B,2,True,25,3
B0N3W8,B,2,True,25,4
B0N3W8,B,2,True,25,5
B0N3W8,B,2,True,25,6
B0N3W8,B,2,True,25,7
B0N3W8,B,2,True,26,0
B0N3W8,B,2,True,26,1
B0N3W8,B,2,True,26,2
B0N3W8,B,2,True,26,3
B0N3W8,B,2,True,26,4
B0N3W8,B,2,True,26,5
B0N3W8,B,2,True,26,6
B0N3W8,B,2,True,26,7
B0N3W8,B,2,True,27,0
B0N3W8,B,2,True,27,1
B0N3W8,B,2,True,27,2
B0N3W8,B,2,True,27,3
B0N3W8,B,2,True,27,4
B0N3W8,B,2,True,27,5
B0N3W8,B,2,True,27,6
B0N3W8,B,2,True,27,7
B0N3W8,B,2,True,29,0
B0N3W8,B,2,True,29,1
B0N3W8,B,2,True,29,2
B0N3W8,B,2,True,29,3
B0N3W8,B,2,True,29,4
B0N3W8,B,2,True,29,5
B0N3W8,B,2,True,29,6
B0N3W8,B,2,True,29,7
C4R8T7,B,2,True,0,0
C4R8T7,B,2,True,0,1
C4R8T7,B,2,True,0,2
C4R8T7,B,2,True,0,3
C4R8T7,B,2,True,0,4
C4R8T7,B,2,True,0,5
C4R8T7,B,2,True,0,6
C4R8T7,B,2,True,0,7
C4R8T7,B,2,True,0,8
C4R8T7,B,2,True,0,9
C4R8T7,B,2,True,1,0
C4R8T7,B,2,True,1,1
C4R8T7,B,2,True,1,2
C4R8T7,B,2,True,1,3
C4R8T7,B,2,True,1,4
C4R8T7,B,2,True,1,5
C4R8T7,B,2,True,1,6
C4R8T7,B,2,True,1,7
C4R8T7,B,2,True,1,8
C4R8T7,B,2,True,1,9
C4R8T7,B,2,True,2,0
C4R8T7,B,2,True,2,1
C4R8T7,B,2,True,2,2
C4R8T7,B,2,True,2,3
C4R8T7,B,2,True,2,4
C4R8T7,B,2,True,2,5
C4R8T7,B,2,True,2,6
C4R8T7,B,2,True,2,7
C4R8T7,B,2,True,2,8
C4R8T7,B,2,True,2,9
C4R8T7,B,2,True,3,0
C4R8T7,B,2,True,3,1
C4R8T7,B,2,True,3,2
C4R8T7,B,2,True,3,3
C4R8T7,B,2,True,3,4
C4R8T7,B,2,True,3,5
C4R8T7,B,2,True,3,6
C4R8T7,B,2,True,3,7
C4R8T7,B,2,True,3,8
C4R8T7,B,2,True,3,9
C4R8T7,B,2,True,4,0
C4R8T7,B,2,True,4,1
C4R8T7,B,2,True,4,2
C4R8T7,B,2,True,4,3
C4R8T7,B,2,True,4,4
C4R8T7,B,2,True,4,5
C4R8T7,B,2,True,4,6
C4R8T7,B,2,True,4,7
C4R8T7,B,2,True,4,8
C4R8T7,B,2,True,4,9
C4R8T7,B,2,True,5,0
C4R8T7,B,2,True,5,1
C4R8T7,B,2,True,5,2
C4R8T7,B,2,True,5,3
C4R8T7,B,2,True,5,4
C4R8T7,B,2,True,5,5
C4R8T7,B,2,True,5,6
C4R8T7,B,2,True,5,7
C4R8T7,B,2,True,5,8
C4R8T7,B,2,True,5,9
C4R8T7,B,2,True,6,0
C4R8T7,B,2,True,6,1
C4R8T7,B,2,True,6,2
C4R8T7,B,2,True,6,3
C4R8T7,B,2,True,6,4
C4R8T7,B,2,True,6,5
C4R8T7,B,2,True,6,6
C4R8T7,B,2,True,6,7
C4R8T7,B,2,True,6,8
C4R8T7,B,2,True,6,9
C4R8T7,B,2,True,7,0
C4R8T7,B,2,True,7,1
C4R8T7,B,2,True,7,2
C4R8T7,B,2,True,7,3
C4R8T7,B,2,True,7,4
C4R8T7,B,2,True,7,5
C4R8T7,B,2,True,7,6
C4R8T7,B,2,True,7,7
C4R8T7,B,2,True,7,8
C4R8T7,B,2,True,7,9
C4R8T7,B,2,True,9,0
C4R8T7,B,2,True,9,1
C4R8T7,B,2,True,9,2
C4R8T7,B,2,True,9,3
C4R8T7,B,2,True,9,4
C4R8T7,B,2,True,9,5
C4R8T7,B,2,True,9,6
C4R8T7,B,2,True,9,7
C4R8T7,B,2,True,9,8
C4R8T7,B,2,True,9,9
C4R8T7,B,2,True,10,0
C4R8T7,B,2,True,10,1
C4R8T7,B,2,True,10,2
C4R8T7,B,2,True,10,3
C4R8T7,B,2,True,10,4
C4R8T7,B,2,True,10,5
C4R8T7,B,2,True,10,6
C4R8T7,B,2,True,10,7
C4R8T7,B,2,True,10,8
C4R8T7,B,2,True,10,9
C4R8T7,B,2,True,11,0
C4R8T7,B,2,True,11,1
C4R8T7,B,2,True,11,2
C4R8T7,B,2,True,11,3
C4R8T7,B,2,True,11,4
C4R8T7,B,2,True,11,5
C4R8T7,B,2,True,11,6
C4R8T7,B,2,True,11,7
C4R8T7,B,2,True,11,8
C4R8T7,B,2,True,11,9
C4R8T7,B,2,True,12,0
C4R8T7,B,2,True,12,1
C4R8T7,B,2,True,12,2
C4R8T7,B,2,True,12,3
C4R8T7,B,2,True,12,4
C4R8T7,B,2,True,12,5
C4R8T7,B,2,True,12,6
C4R8T7,B,2,True,12,7
C4R8T7,B,2,True,12,8
C4R8T7,B,2,True,12,9
C4R8T7,B,2,True,13,0
C4R8T7,B,2,True,13,1
C4R8T7,B,2,True,13,2
C4R8T7,B,2,True,13,3
C4R8T7,B,2,True,13,4
C4R8T7,B,2,True,13,5
C4R8T7,B,2,True,13,6
C4R8T7,B,2,True,13,7
C4R8T7,B,2,True,13,8
C4R8T7,B,2,True,13,9
C4R8T7,B,2,True,14,0
C4R8T7,B,2,True,14,1
C4R8T7,B,2,True,14,2
C4R8T7,B,2,True,14,3
C4R8T7,B,2,True,14,4
C4R8T7,B,2,True,14,5
C4R8T7,B,2,True,14,6
C4R8T7,B,2,True,14,7
C4R8T7,B,2,True,14,8
C4R8T7,B,2,True,14,9
C4R8T7,B,2,True,15,0
C4R8T7,B,2,True,15,1
C4R8T7,B,2,True,15,2
C4R8T7,B,2,True,15,3
C4R8T7,B,2,True,15,4
C4R8T7,B,2,True,15,5
C4R8T7,B,2,True,15,6
C4R8T7,B,2,True,15,7
C4R8T7,B,2,True,15,8
C4R8T7,B,2,True,15,9
C4R8T7,B,2,True,16,0
C4R8T7,B,2,True,16,1
C4R8T7,B,2,True,16,2
C4R8T7,B,2,True,16,3
C4R8T7,B,2,True,16,4
C4R8T7,B,2,True,16,5
C4R8T7,B,2,True,16,6
C4R8T7,B,2,True,16,7
C4R8T7,B,2,True,16,8
C4R8T7,B,2,True,16,9
C4R8T7,B,2,True,17,0
C4R8T7,B,2,True,17,1
C4R8T7,B,2,True,17,2
C4R8T7,B,2,True,17,3
C4R8T7,B,2,True,17,4
C4R8T7,B,2,True,17,5
C4R8T7,B,2,True,17,6
C4R8T7,B,2,True,17,7
C4R8T7,B,2,True,17,8
C4R8T7,B,2,True,17,9
C4R8T7,B,2,True,18,0
C4R8T7,B,2,True,18,1
C4R8T7,B,2,True,18,2
C4R8T7,B,2,True,18,3
C4R8T7,B,2,True,18,4
C4R8T7,B,2,True,18,5
C4R8T7,B,2,True,18,6
C4R8T7,B,2,True,18,7
C4R8T7,B,2,True,18,8
C4R8T7,B,2,True,18,9
C4R8T7,B,2,True,19,0
C4R8T7,B,2,True,19,1
C4R8T7,B,2,True,19,2
C4R8T7,B,2,True,19,3
C4R8T7,B,2,True,19,4
C4R8T7,B,2,True,19,5
C4R8T7,B,2,True,19,6
C4R8T7,B,2,True,19,7
C4R8T7,B,2,True,19,8
C4R8T7,B,2,True,19,9
C4R8T7,B,2,True,20,0
C4R8T7,B,2,True,20,1
C4R8T7,B,2,True,20,2
C4R8T7,B,2,True,20,3
C4R8T7,B,2,True,20,4
C4R8T7,B,2,True,20,5
C4R8T7,B,2,True,20,6
C4R8T7,B,2,True,20,7
C4R8T7,B,2,True,20,8
C4R8T7,B,2,True,20,9
C4R8T7,B,2,True,21,0
C4R8T7,B,2,True,21,1
C4R8T7,B,2,True,21,2
C4R8T7,B,2,True,21,3
C4R8T7,B,2,True,21,4
C4R8T7,B,2,True,21,5
C4R8T7,B,2,True,21,6
C4R8T7,B,2,True,21,7
C4R8T7,B,2,True,21,8
C4R8T7,B,2,True,21,9
C4R8T7,B,2,True,22,0
C4R8T7,B,2,True,22,1
C4R8T7,B,2,True,22,2
C4R8T7,B,2,True,22,3
C4R8T7,B,2,True,22,4
C4R8T7,B,2,True,22,5
C4R8T7,B,2,True,22,6
C4R8T7,B,2,True,22,7
C4R8T7,B,2,True,22,8
C4R8T7,B,2,True,22,9
C4R8T7,B,2,True,23,0
C4R8T7,B,2,True,23,1
C4R8T7,B,2,True,23,2
C4R8T7,B,2,True,23,3
C4R8T7,B,2,True,23,4
C4R8T7,B,2,True,23,5
C4R8T7,B,2,True,23,6
C4R8T7,B,2,True,23,7
C4R8T7,B,2,True,23,8
C4R8T7,B,2,True,23,9
C4R8T7,B,2,True,24,0
C4R8T7,B,2,True,24,1
C4R8T7,B,2,True,24,2
C4R8T7,B,2,True,24,3
C4R8T7,B,2,True,24,4
C4R8T7,B,2,True,24,5
C4R8T7,B,2,True,24,6
C4R8T7,B,2,True,24,7
C4R8T7,B,2,True,24,8
C4R8T7,B,2,True,24,9
C4R8T7,B,2,True,25,0
C4R8T7,B,2,True,25,1
C4R8T7,B,2,True,25,2
C4R8T7,B,2,True,25,3
C4R8T7,B,2,True,25,4
C4R8T7,B,2,True,25,5
C4R8T7,B,2,True,25,6
C4R8T7,B,2,True,25,7
C4R8T7,B,2,True,25,8
C4R8T7,B,2,True,25,9
C4R8T7,B,2,True,26,0
C4R8T7,B,2,True,26,1
C4R8T7,B,2,True,26,2
C4R8T7,B,2,True,26,3
C4R8T7,B,2,True,26,4
C4R8T7,B,2,True,26,5
C4R8T7,B,2,True,26,6
C4R8T7,B,2,True,26,7
C4R8T7,B,2,True,26,8
C4R8T7,B,2,True,26,9
C4R8T7,B,2,True,27,0
C4R8T7,B,2,True,27,1
C4R8T7,B,2,True,27,2
C4R8T7,B,2,True,27,3
C4R8T7,B,2,True,27,4
C4R8T7,B,2,True,27,5
C4R8T7,B,2,True,27,6
C4R8T7,B,2,True,27,7
C4R8T7,B,2,True,27,8
C4R8T7,B,2,True,27,9
C4R8T7,B,2,True,29,0
C4R8T7,B,2,True,29,1
C4R8T7,B,2,True,29,2
C4R8T7,B,2,True,29,3
C4R8T7,B,2,True,29,4
C4R8T7,B,2,True,29,5
C4R8T7,B,2,True,29,6
C4R8T7,B,2,True,29,7
C4R8T7,B,2,True,29,8
C4R8T7,B,2,True,29,9
F5I9Q2,B,2,True,0,0
F5I9Q2,B,2,True,0,1
F5I9Q2,B,2,True,0,2
F5I9Q2,B,2,True,0,3
F5I9Q2,B,2,True,0,4
F5I9Q2,B,2,True,0,5
F5I9Q2,B,2,True,0,6
F5I9Q2,B,2,True,0,7
F5I9Q2,B,2,True,0,8
F5I9Q2,B,2,True,1,0
F5I9Q2,B,2,True,1,1
F5I9Q2,B,2,True,1,2
F5I9Q2,B,2,True,1,3
F5I9Q2,B,2,True,1,4
F5I9Q2,B,2,True,1,5
F5I9Q2,B,2,True,1,6
F5I9Q2,B,2,True,1,7
F5I9Q2,B,2,True,1,8
F5I9Q2,B,2,True,2,0
F5I9Q2,B,2,True,2,1
F5I9Q2,B,2,True,2,2
F5I9Q2,B,2,True,2,3
F5I9Q2,B,2,True,2,4
F5I9Q2,B,2,True,2,5
F5I9Q2,B,2,True,2,6
F5I9Q2,B,2,True,2,7
F5I9Q2,B,2,True,2,8
F5I9Q2,B,2,True,3,0
F5I9Q2,B,2,True,3,1
F5I9Q2,B,2,True,3,2
F5I9Q2,B,2,True,3,3
F5I9Q2,B,2,True,3,4
F5I9Q2,B,2,True,3,5
F5I9Q2,B,2,True,3,6
F5I9Q2,B,2,True,3,7
F5I9Q2,B,2,True,3,8
F5I9Q2,B,2,True,4,0
F5I9Q2,B,2,True,4,1
F5I9Q2,B,2,True,4,2
F5I9Q2,B,2,True,4,3
F5I9Q2,B,2,True,4,4
F5I9Q2,B,2,True,4,5
F5I9Q2,B,2,True,4,6
F5I9Q2,B,2,True,4,7
F5I9Q2,B,2,True,4,8
F5I9Q2,B,2,True,5,0
F5I9Q2,B,2,True,5,1
F5I9Q2,B,2,True,5,2
F5I9Q2,B,2,True,5,3
F5I9Q2,B,2,True,5,4
F5I9Q2,B,2,True,5,5
F5I9Q2,B,2,True,5,6
F5I9Q2,B,2,True,5,7
F5I9Q2,B,2,True,5,8
F5I9Q2,B,2,True,6,0
F5I9Q2,B,2,True,6,1
F5I9Q2,B,2,True,6,2
F5I9Q2,B,2,True,6,3
F5I9Q2,B,2,True,6,4
F5I9Q2,B,2,True,6,5
F5I9Q2,B,2,True,6,6
F5I9Q2,B,2,True,6,7
F5I9Q2,B,2,True,6,8
F5I9Q2,B,2,True,7,0
F5I9Q2,B,2,True,7,1
F5I9Q2,B,2,True,7,2
F5I9Q2,B,2,True,7,3
F5I9Q2,B,2,True,7,4
F5I9Q2,B,2,True,7,5
F5I9Q2,B,2,True,7,6
F5I9Q2,B,2,True,7,7
F5I9Q2,B,2,True,7,8
F5I9Q2,B,2,True,8,0
F5I9Q2,B,2,True,8,1
F5I9Q2,B,2,True,8,2
F5I9Q2,B,2,True,8,3
F5I9Q2,B,2,True,8,4
F5I9Q2,B,2,True,8,5
F5I9Q2,B,2,True,8,6
F5I9Q2,B,2,True,8,7
F5I9Q2,B,2,True,8,8
F5I9Q2,B,2,True,9,0
F5I9Q2,B,2,True,9,1
F5I9Q2,B,2,True,9,2
F5I9Q2,B,2,True,9,3
F5I9Q2,B,2,True,9,4
F5I9Q2,B,2,True,9,5
F5I9Q2,B,2,True,9,6
F5I9Q2,B,2,True,9,7
F5I9Q2,B,2,True,9,8
F5I9Q2,B,2,True,10,0
F5I9Q2,B,2,True,10,1
F5I9Q2,B,2,True,10,2
F5I9Q2,B,2,True,10,3
F5I9Q2,B,2,True,10,4
F5I9Q2,B,2,True,10,5
F5I9Q2,B,2,True,10,6
F5I9Q2,B,2,True,10,7
F5I9Q2,B,2,True,10,8
F5I9Q2,B,2,True,12,0
F5I9Q2,B,2,True,12,1
F5I9Q2,B,2,True,12,2
F5I9Q2,B,2,True,12,3
F5I9Q2,B,2,True,12,4
F5I9Q2,B,2,True,12,5
F5I9Q2,B,2,True,12,6
F5I9Q2,B,2,True,12,7
F5I9Q2,B,2,True,12,8
F5I9Q2,B,2,True,13,0
F5I9Q2,B,2,True,13,1
F5I9Q2,B,2,True,13,2
F5I9Q2,B,2,True,13,3
F5I9Q2,B,2,True,13,4
F5I9Q2,B,2,True,13,5
F5I9Q2,B,2,True,13,6
F5I9Q2,B,2,True,13,7
F5I9Q2,B,2,True,13,8
F5I9Q2,B,2,True,14,0
F5I9Q2,B,2,True,14,1
F5I9Q2,B,2,True,14,2
F5I9Q2,B,2,True,14,3
F5I9Q2,B,2,True,14,4
F5I9Q2,B,2,True,14,5
